grid,pair_id,k,d_h,abs_delta,ratio_to_3d
3x3,838,1,1,0,0.0
3x3,839,0,1,0,0.0
3x3,839,1,1,0,0.0
3x3,840,0,1,0,0.0
3x3,840,1,1,0,0.0
3x3,841,0,1,0,0.0
3x3,841,1,1,0,0.0
3x3,842,0,1,0,0.0
3x3,842,1,1,0,0.0
3x3,843,0,1,0,0.0
3x3,843,1,1,0,0.0
3x3,844,0,1,0,0.0
3x3,844,1,1,0,0.0
3x3,845,0,1,0,0.0
3x3,845,1,1,0,0.0
3x3,846,0,1,0,0.0
3x3,846,1,1,0,0.0
3x3,847,0,1,0,0.0
3x3,847,1,1,0,0.0
3x3,848,0,1,0,0.0
3x3,848,1,1,0,0.0
3x3,849,0,1,0,0.0
3x3,849,1,1,0,0.0
3x3,850,0,1,0,0.0
3x3,850,1,1,0,0.0
3x3,851,0,1,0,0.0
3x3,851,1,1,0,0.0
3x3,852,0,1,0,0.0
3x3,852,1,1,0,0.0
3x3,853,0,1,0,0.0
3x3,853,1,1,0,0.0
3x3,854,0,1,0,0.0
3x3,854,1,1,0,0.0
3x3,855,0,1,0,0.0
3x3,855,1,1,0,0.0
3x3,856,0,1,0,0.0
3x3,856,1,1,0,0.0
3x3,857,0,1,0,0.0
3x3,857,1,1,0,0.0
3x3,858,0,1,0,0.0
3x3,858,1,1,0,0.0
3x3,859,0,1,0,0.0
3x3,859,1,1,0,0.0
3x3,860,0,1,0,0.0
3x3,860,1,1,0,0.0
3x3,861,0,1,0,0.0
3x3,861,1,1,0,0.0
3x3,862,0,1,0,0.0
3x3,862,1,1,0,0.0
3x3,863,0,1,0,0.0
3x3,863,1,1,0,0.0
3x3,864,0,1,0,0.0
3x3,864,1,1,0,0.0
3x3,865,0,1,0,0.0
3x3,865,1,1,0,0.0
3x3,866,0,1,0,0.0
3x3,866,1,1,0,0.0
3x3,867,0,1,0,0.0
3x3,867,1,1,0,0.0
3x3,868,0,1,0,0.0
3x3,868,1,1,0,0.0
3x3,869,0,1,0,0.0
3x3,869,1,1,0,0.0
3x3,870,0,1,0,0.0
3x3,870,1,1,0,0.0
3x3,871,0,1,0,0.0
3x3,871,1,1,0,0.0
3x3,872,0,1,0,0.0
3x3,872,1,1,0,0.0
3x3,873,0,1,0,0.0
3x3,873,1,1,0,0.0
3x3,874,0,1,0,0.0
3x3,874,1,1,0,0.0
3x3,875,0,1,0,0.0
3x3,875,1,1,0,0.0
3x3,876,0,1,0,0.0
3x3,876,1,1,0,0.0
3x3,877,0,1,0,0.0
3x3,877,1,1,0,0.0
3x3,878,0,1,0,0.0
3x3,878,1,1,0,0.0
3x3,879,0,1,0,0.0
3x3,879,1,1,0,0.0
3x3,880,0,1,0,0.0
3x3,880,1,1,0,0.0
3x3,881,0,1,1,0.3333333333333333
3x3,881,1,1,0,0.0
3x3,882,0,1,0,0.0
3x3,882,1,1,0,0.0
3x3,883,0,1,0,0.0
3x3,883,1,1,0,0.0
3x3,884,0,1,0,0.0
3x3,884,1,1,0,0.0
3x3,885,0,1,0,0.0
3x3,885,1,1,0,0.0
3x3,886,0,1,0,0.0
3x3,886,1,1,0,0.0
3x3,887,0,1,0,0.0
3x3,887,1,1,0,0.0
3x3,888,0,1,1,0.3333333333333333
3x3,888,1,1,0,0.0
3x3,889,0,1,0,0.0
3x3,889,1,1,0,0.0
3x3,890,0,1,1,0.3333333333333333
3x3,890,1,1,0,0.0
3x3,891,0,1,1,0.3333333333333333
3x3,891,1,1,0,0.0
3x3,892,0,1,0,0.0
3x3,892,1,1,0,0.0
3x3,893,0,1,0,0.0
3x3,893,1,1,0,0.0
3x3,894,0,1,0,0.0
3x3,894,1,1,0,0.0
3x3,895,0,1,0,0.0
3x3,895,1,1,0,0.0
3x3,896,0,1,0,0.0
3x3,896,1,1,1,0.3333333333333333
3x3,897,0,1,0,0.0
3x3,897,1,1,0,0.0
3x3,898,0,1,0,0.0
3x3,898,1,1,0,0.0
3x3,899,0,1,0,0.0
3x3,899,1,1,0,0.0
3x3,900,0,1,0,0.0
3x3,900,1,1,0,0.0
3x3,901,0,1,0,0.0
3x3,901,1,1,1,0.3333333333333333
3x3,902,0,1,0,0.0
3x3,902,1,1,0,0.0
3x3,903,0,1,0,0.0
3x3,903,1,1,0,0.0
3x3,904,0,1,0,0.0
3x3,904,1,1,0,0.0
3x3,905,0,1,1,0.3333333333333333
3x3,905,1,1,0,0.0
3x3,906,0,1,0,0.0
3x3,906,1,1,0,0.0
3x3,907,0,1,0,0.0
3x3,907,1,1,0,0.0
3x3,908,0,1,0,0.0
3x3,908,1,1,0,0.0
3x3,909,0,1,0,0.0
3x3,909,1,1,0,0.0
3x3,910,0,1,0,0.0
3x3,910,1,1,0,0.0
3x3,911,0,1,1,0.3333333333333333
3x3,911,1,1,0,0.0
3x3,912,0,1,1,0.3333333333333333
3x3,912,1,1,0,0.0
3x3,913,0,1,1,0.3333333333333333
3x3,913,1,1,0,0.0
3x3,914,0,1,0,0.0
3x3,914,1,1,0,0.0
3x3,915,0,1,0,0.0
3x3,915,1,1,0,0.0
3x3,916,0,1,0,0.0
3x3,916,1,1,0,0.0
3x3,917,0,1,0,0.0
3x3,917,1,1,1,0.3333333333333333
3x3,918,0,1,0,0.0
3x3,918,1,1,0,0.0
3x3,919,0,1,0,0.0
3x3,919,1,1,0,0.0
3x3,920,0,1,0,0.0
3x3,920,1,1,0,0.0
3x3,921,0,1,0,0.0
3x3,921,1,1,1,0.3333333333333333
3x3,922,0,1,0,0.0
3x3,922,1,1,0,0.0
3x3,923,0,1,0,0.0
3x3,923,1,1,0,0.0
3x3,924,0,1,0,0.0
3x3,924,1,1,0,0.0
3x3,925,0,1,0,0.0
3x3,925,1,1,0,0.0
3x3,926,0,1,0,0.0
3x3,926,1,1,1,0.3333333333333333
3x3,927,0,1,0,0.0
3x3,927,1,1,0,0.0
3x3,928,0,1,0,0.0
3x3,928,1,1,0,0.0
3x3,929,0,1,0,0.0
3x3,929,1,1,0,0.0
3x3,930,0,1,0,0.0
3x3,930,1,1,0,0.0
3x3,931,0,1,0,0.0
3x3,931,1,1,1,0.3333333333333333
3x3,932,0,1,0,0.0
3x3,932,1,1,0,0.0
3x3,933,0,1,0,0.0
3x3,933,1,1,0,0.0
3x3,934,0,1,0,0.0
3x3,934,1,1,0,0.0
3x3,935,0,1,0,0.0
3x3,935,1,1,0,0.0
3x3,936,0,1,0,0.0
3x3,936,1,1,0,0.0
3x3,937,0,1,0,0.0
3x3,937,1,1,0,0.0
3x3,938,0,1,0,0.0
3x3,938,1,1,1,0.3333333333333333
3x3,939,0,1,0,0.0
3x3,939,1,1,0,0.0
3x3,940,0,1,0,0.0
3x3,940,1,1,0,0.0
3x3,941,0,1,0,0.0
3x3,941,1,1,0,0.0
3x3,942,0,1,0,0.0
3x3,942,1,1,1,0.3333333333333333
3x3,943,0,1,0,0.0
3x3,943,1,1,0,0.0
3x3,944,0,1,0,0.0
3x3,944,1,1,0,0.0
3x3,945,0,1,0,0.0
3x3,945,1,1,0,0.0
3x3,946,0,1,0,0.0
3x3,946,1,1,1,0.3333333333333333
3x3,947,0,1,0,0.0
3x3,947,1,1,0,0.0
3x3,948,0,1,0,0.0
3x3,948,1,1,0,0.0
3x3,949,0,1,0,0.0
3x3,949,1,1,0,0.0
3x3,950,0,1,0,0.0
3x3,950,1,1,1,0.3333333333333333
3x3,951,0,1,0,0.0
3x3,951,1,1,0,0.0
3x3,952,0,1,0,0.0
3x3,952,1,1,0,0.0
3x3,953,0,1,0,0.0
3x3,953,1,1,0,0.0
3x3,954,0,1,0,0.0
3x3,954,1,1,0,0.0
3x3,955,0,1,0,0.0
3x3,955,1,1,1,0.3333333333333333
3x3,956,0,1,0,0.0
3x3,956,1,1,0,0.0
3x3,957,0,1,0,0.0
3x3,957,1,1,0,0.0
3x3,958,0,1,0,0.0
3x3,958,1,1,1,0.3333333333333333
3x3,959,0,1,0,0.0
3x3,959,1,1,0,0.0
3x3,960,0,1,0,0.0
3x3,960,1,1,0,0.0
3x3,961,0,1,0,0.0
3x3,961,1,1,0,0.0
3x3,962,0,1,0,0.0
3x3,962,1,1,0,0.0
3x3,963,0,1,0,0.0
3x3,963,1,1,0,0.0
3x3,964,0,1,0,0.0
3x3,964,1,1,0,0.0
3x3,965,0,1,0,0.0
3x3,965,1,1,0,0.0
3x3,966,0,1,0,0.0
3x3,966,1,1,0,0.0
3x3,967,0,1,0,0.0
3x3,967,1,1,0,0.0
3x3,968,0,1,0,0.0
3x3,968,1,1,0,0.0
3x3,969,0,1,0,0.0
3x3,969,1,1,0,0.0
3x3,970,0,1,0,0.0
3x3,970,1,1,0,0.0
3x3,971,0,1,0,0.0
3x3,971,1,1,0,0.0
3x3,972,0,1,0,0.0
3x3,972,1,1,0,0.0
3x3,973,0,1,0,0.0
3x3,973,1,1,0,0.0
3x3,974,0,1,0,0.0
3x3,974,1,1,0,0.0
3x3,975,0,1,0,0.0
3x3,975,1,1,0,0.0
3x3,976,0,1,0,0.0
3x3,976,1,1,0,0.0
3x3,977,0,1,0,0.0
3x3,977,1,1,0,0.0
3x3,978,0,1,0,0.0
3x3,978,1,1,0,0.0
3x3,979,0,1,0,0.0
3x3,979,1,1,0,0.0
3x3,980,0,1,0,0.0
3x3,980,1,1,0,0.0
3x3,981,0,1,0,0.0
3x3,981,1,1,0,0.0
3x3,982,0,1,0,0.0
3x3,982,1,1,0,0.0
3x3,983,0,1,0,0.0
3x3,983,1,1,0,0.0
3x3,984,0,1,0,0.0
3x3,984,1,1,0,0.0
3x3,985,0,1,0,0.0
3x3,985,1,1,0,0.0
3x3,986,0,1,0,0.0
3x3,986,1,1,0,0.0
3x3,987,0,1,0,0.0
3x3,987,1,1,0,0.0
3x3,988,0,1,0,0.0
3x3,988,1,1,0,0.0
3x3,989,0,1,0,0.0
3x3,989,1,1,0,0.0
3x3,990,0,1,0,0.0
3x3,990,1,1,0,0.0
3x3,991,0,1,0,0.0
3x3,991,1,1,0,0.0
3x3,992,0,1,0,0.0
3x3,992,1,1,0,0.0
3x3,993,0,1,0,0.0
3x3,993,1,1,0,0.0
3x3,994,0,1,0,0.0
3x3,994,1,1,0,0.0
3x3,995,0,1,0,0.0
3x3,995,1,1,0,0.0
3x3,996,0,1,0,0.0
3x3,996,1,1,0,0.0
3x3,997,0,1,0,0.0
3x3,997,1,1,0,0.0
3x3,998,0,1,0,0.0
3x3,998,1,1,0,0.0
3x3,999,0,1,0,0.0
3x3,999,1,1,0,0.0
3x3,1000,0,1,0,0.0
3x3,1000,1,1,0,0.0
3x3,1001,0,1,0,0.0
3x3,1001,1,1,0,0.0
3x3,1002,0,1,0,0.0
3x3,1002,1,1,0,0.0
3x3,1003,0,1,0,0.0
3x3,1003,1,1,0,0.0
3x3,1004,0,1,0,0.0
3x3,1004,1,1,0,0.0
3x3,1005,0,1,0,0.0
3x3,1005,1,1,0,0.0
3x3,1006,0,1,0,0.0
3x3,1006,1,1,0,0.0
3x3,1007,0,1,0,0.0
3x3,1007,1,1,0,0.0
3x3,1008,0,1,0,0.0
3x3,1008,1,1,0,0.0
3x3,1009,0,1,0,0.0
3x3,1009,1,1,0,0.0
3x3,1010,0,1,0,0.0
3x3,1010,1,1,0,0.0
3x3,1011,0,1,0,0.0
3x3,1011,1,1,0,0.0
3x3,1012,0,1,0,0.0
3x3,1012,1,1,0,0.0
3x3,1013,0,1,0,0.0
3x3,1013,1,1,0,0.0
3x3,1014,0,1,0,0.0
3x3,1014,1,1,0,0.0
3x3,1015,0,1,0,0.0
3x3,1015,1,1,0,0.0
3x3,1016,0,1,0,0.0
3x3,1016,1,1,0,0.0
3x3,1017,0,1,0,0.0
3x3,1017,1,1,0,0.0
3x3,1018,0,1,0,0.0
3x3,1018,1,1,0,0.0
3x3,1019,0,1,0,0.0
3x3,1019,1,1,0,0.0
3x3,1020,0,1,0,0.0
3x3,1020,1,1,0,0.0
3x3,1021,0,1,0,0.0
3x3,1021,1,1,0,0.0
3x3,1022,0,1,0,0.0
3x3,1022,1,1,0,0.0
3x3,1023,0,1,0,0.0
3x3,1023,1,1,0,0.0
3x3,1024,0,1,0,0.0
3x3,1024,1,1,0,0.0
3x3,1025,0,1,1,0.3333333333333333
3x3,1025,1,1,0,0.0
3x3,1026,0,1,1,0.3333333333333333
3x3,1026,1,1,0,0.0
3x3,1027,0,1,1,0.3333333333333333
3x3,1027,1,1,0,0.0
3x3,1028,0,1,0,0.0
3x3,1028,1,1,0,0.0
3x3,1029,0,1,0,0.0
3x3,1029,1,1,0,0.0
3x3,1030,0,1,0,0.0
3x3,1030,1,1,0,0.0
3x3,1031,0,1,0,0.0
3x3,1031,1,1,0,0.0
3x3,1032,0,1,0,0.0
3x3,1032,1,1,0,0.0
3x3,1033,0,1,1,0.3333333333333333
3x3,1033,1,1,0,0.0
3x3,1034,0,1,1,0.3333333333333333
3x3,1034,1,1,0,0.0
3x3,1035,0,1,1,0.3333333333333333
3x3,1035,1,1,0,0.0
3x3,1036,0,1,0,0.0
3x3,1036,1,1,0,0.0
3x3,1037,0,1,0,0.0
3x3,1037,1,1,0,0.0
3x3,1038,0,1,0,0.0
3x3,1038,1,1,0,0.0
3x3,1039,0,1,0,0.0
3x3,1039,1,1,0,0.0
3x3,1040,0,1,1,0.3333333333333333
3x3,1040,1,1,0,0.0
3x3,1041,0,1,1,0.3333333333333333
3x3,1041,1,1,0,0.0
3x3,1042,0,1,1,0.3333333333333333
3x3,1042,1,1,0,0.0
3x3,1043,0,1,0,0.0
3x3,1043,1,1,0,0.0
3x3,1044,0,1,0,0.0
3x3,1044,1,1,0,0.0
3x3,1045,0,1,1,0.3333333333333333
3x3,1045,1,1,0,0.0
3x3,1046,0,1,1,0.3333333333333333
3x3,1046,1,1,0,0.0
3x3,1047,0,1,1,0.3333333333333333
3x3,1047,1,1,0,0.0
3x3,1048,0,1,0,0.0
3x3,1048,1,1,0,0.0
3x3,1049,0,1,1,0.3333333333333333
3x3,1049,1,1,0,0.0
3x3,1050,0,1,0,0.0
3x3,1050,1,1,0,0.0
3x3,1051,0,1,0,0.0
3x3,1051,1,1,0,0.0
3x3,1052,0,1,1,0.3333333333333333
3x3,1052,1,1,0,0.0
3x3,1053,0,1,1,0.3333333333333333
3x3,1053,1,1,0,0.0
3x3,1054,0,1,0,0.0
3x3,1054,1,1,0,0.0
3x3,1055,0,1,1,0.3333333333333333
3x3,1055,1,1,0,0.0
3x3,1056,0,1,1,0.3333333333333333
3x3,1056,1,1,0,0.0
3x3,1057,0,1,2,0.6666666666666666
3x3,1057,1,1,0,0.0
3x3,1058,0,1,1,0.3333333333333333
3x3,1058,1,1,0,0.0
3x3,1059,0,1,0,0.0
3x3,1059,1,1,0,0.0
3x3,1060,0,1,0,0.0
3x3,1060,1,1,0,0.0
3x3,1061,0,1,1,0.3333333333333333
3x3,1061,1,1,0,0.0
3x3,1062,0,1,1,0.3333333333333333
3x3,1062,1,1,0,0.0
3x3,1063,0,1,1,0.3333333333333333
3x3,1063,1,1,0,0.0
3x3,1064,0,1,0,0.0
3x3,1064,1,1,0,0.0
3x3,1065,0,1,1,0.3333333333333333
3x3,1065,1,1,0,0.0
3x3,1066,0,1,1,0.3333333333333333
3x3,1066,1,1,0,0.0
3x3,1067,0,1,1,0.3333333333333333
3x3,1067,1,1,0,0.0
3x3,1068,0,1,0,0.0
3x3,1068,1,1,0,0.0
3x3,1069,0,1,0,0.0
3x3,1069,1,1,0,0.0
3x3,1070,0,1,0,0.0
3x3,1070,1,1,0,0.0
3x3,1071,0,1,1,0.3333333333333333
3x3,1071,1,1,0,0.0
3x3,1072,0,1,0,0.0
3x3,1072,1,1,0,0.0
3x3,1073,0,1,0,0.0
3x3,1073,1,1,0,0.0
3x3,1074,0,1,0,0.0
3x3,1074,1,1,0,0.0
3x3,1075,0,1,0,0.0
3x3,1075,1,1,0,0.0
3x3,1076,0,1,1,0.3333333333333333
3x3,1076,1,1,0,0.0
3x3,1077,0,1,0,0.0
3x3,1077,1,1,0,0.0
3x3,1078,0,1,0,0.0
3x3,1078,1,1,0,0.0
3x3,1079,0,1,0,0.0
3x3,1079,1,1,0,0.0
3x3,1080,0,1,0,0.0
3x3,1080,1,1,0,0.0
3x3,1081,0,1,0,0.0
3x3,1081,1,1,0,0.0
3x3,1082,0,1,0,0.0
3x3,1082,1,1,0,0.0
3x3,1083,0,1,0,0.0
3x3,1083,1,1,1,0.3333333333333333
3x3,1084,0,1,0,0.0
3x3,1084,1,1,0,0.0
3x3,1085,0,1,0,0.0
3x3,1085,1,1,0,0.0
3x3,1086,0,1,0,0.0
3x3,1086,1,1,0,0.0
3x3,1087,0,1,0,0.0
3x3,1087,1,1,1,0.3333333333333333
3x3,1088,0,1,0,0.0
3x3,1088,1,1,0,0.0
3x3,1089,0,1,0,0.0
3x3,1089,1,1,0,0.0
3x3,1090,0,1,1,0.3333333333333333
3x3,1090,1,1,0,0.0
3x3,1091,0,1,1,0.3333333333333333
3x3,1091,1,1,0,0.0
3x3,1092,0,1,1,0.3333333333333333
3x3,1092,1,1,0,0.0
3x3,1093,0,1,0,0.0
3x3,1093,1,1,0,0.0
3x3,1094,0,1,1,0.3333333333333333
3x3,1094,1,1,0,0.0
3x3,1095,0,1,1,0.3333333333333333
3x3,1095,1,1,0,0.0
3x3,1096,0,1,1,0.3333333333333333
3x3,1096,1,1,0,0.0
3x3,1097,0,1,0,0.0
3x3,1097,1,1,0,0.0
3x3,1098,0,1,0,0.0
3x3,1098,1,1,0,0.0
3x3,1099,0,1,0,0.0
3x3,1099,1,1,0,0.0
3x3,1100,0,1,0,0.0
3x3,1100,1,1,1,0.3333333333333333
3x3,1101,0,1,0,0.0
3x3,1101,1,1,0,0.0
3x3,1102,0,1,0,0.0
3x3,1102,1,1,0,0.0
3x3,1103,0,1,0,0.0
3x3,1103,1,1,1,0.3333333333333333
3x3,1104,0,1,0,0.0
3x3,1104,1,1,0,0.0
3x3,1105,0,1,0,0.0
3x3,1105,1,1,0,0.0
3x3,1106,0,1,0,0.0
3x3,1106,1,1,0,0.0
3x3,1107,0,1,0,0.0
3x3,1107,1,1,0,0.0
3x3,1108,0,1,0,0.0
3x3,1108,1,1,0,0.0
3x3,1109,0,1,0,0.0
3x3,1109,1,1,0,0.0
3x3,1110,0,1,0,0.0
3x3,1110,1,1,0,0.0
3x3,1111,0,1,0,0.0
3x3,1111,1,1,0,0.0
3x3,1112,0,1,0,0.0
3x3,1112,1,1,0,0.0
3x3,1113,0,1,0,0.0
3x3,1113,1,1,0,0.0
3x3,1114,0,1,0,0.0
3x3,1114,1,1,0,0.0
3x3,1115,0,1,0,0.0
3x3,1115,1,1,0,0.0
3x3,1116,0,1,0,0.0
3x3,1116,1,1,0,0.0
3x3,1117,0,1,0,0.0
3x3,1117,1,1,0,0.0
3x3,1118,0,1,0,0.0
3x3,1118,1,1,0,0.0
3x3,1119,0,1,0,0.0
3x3,1119,1,1,0,0.0
3x3,1120,0,1,0,0.0
3x3,1120,1,1,0,0.0
3x3,1121,0,1,0,0.0
3x3,1121,1,1,0,0.0
3x3,1122,0,1,0,0.0
3x3,1122,1,1,0,0.0
3x3,1123,0,1,0,0.0
3x3,1123,1,1,0,0.0
3x3,1124,0,1,0,0.0
3x3,1124,1,1,0,0.0
3x3,1125,0,1,0,0.0
3x3,1125,1,1,0,0.0
3x3,1126,0,1,0,0.0
3x3,1126,1,1,0,0.0
3x3,1127,0,1,0,0.0
3x3,1127,1,1,0,0.0
3x3,1128,0,1,0,0.0
3x3,1128,1,1,0,0.0
3x3,1129,0,1,0,0.0
3x3,1129,1,1,0,0.0
3x3,1130,0,1,0,0.0
3x3,1130,1,1,0,0.0
3x3,1131,0,1,0,0.0
3x3,1131,1,1,0,0.0
3x3,1132,0,1,0,0.0
3x3,1132,1,1,0,0.0
3x3,1133,0,1,0,0.0
3x3,1133,1,1,0,0.0
3x3,1134,0,1,0,0.0
3x3,1134,1,1,0,0.0
3x3,1135,0,1,0,0.0
3x3,1135,1,1,0,0.0
3x3,1136,0,1,0,0.0
3x3,1136,1,1,0,0.0
3x3,1137,0,1,0,0.0
3x3,1137,1,1,0,0.0
3x3,1138,0,1,0,0.0
3x3,1138,1,1,0,0.0
3x3,1139,0,1,0,0.0
3x3,1139,1,1,0,0.0
3x3,1140,0,1,0,0.0
3x3,1140,1,1,0,0.0
3x3,1141,0,1,0,0.0
3x3,1141,1,1,0,0.0
3x3,1142,0,1,0,0.0
3x3,1142,1,1,0,0.0
3x3,1143,0,1,0,0.0
3x3,1143,1,1,0,0.0
3x3,1144,0,1,0,0.0
3x3,1144,1,1,0,0.0
3x3,1145,0,1,0,0.0
3x3,1145,1,1,0,0.0
3x3,1146,0,1,0,0.0
3x3,1146,1,1,0,0.0
3x3,1147,0,1,0,0.0
3x3,1147,1,1,0,0.0
3x3,1148,0,1,0,0.0
3x3,1148,1,1,0,0.0
3x3,1149,0,1,0,0.0
3x3,1149,1,1,0,0.0
3x3,1150,0,1,0,0.0
3x3,1150,1,1,0,0.0
3x3,1151,0,1,0,0.0
3x3,1151,1,1,0,0.0
3x3,1152,0,1,0,0.0
3x3,1152,1,1,0,0.0
3x3,1153,0,1,0,0.0
3x3,1153,1,1,0,0.0
3x3,1154,0,1,0,0.0
3x3,1154,1,1,0,0.0
3x3,1155,0,1,0,0.0
3x3,1155,1,1,0,0.0
3x3,1156,0,1,0,0.0
3x3,1156,1,1,0,0.0
3x3,1157,0,1,0,0.0
3x3,1157,1,1,0,0.0
3x3,1158,0,1,0,0.0
3x3,1158,1,1,0,0.0
3x3,1159,0,1,0,0.0
3x3,1159,1,1,0,0.0
3x3,1160,0,1,0,0.0
3x3,1160,1,1,0,0.0
3x3,1161,0,1,0,0.0
3x3,1161,1,1,0,0.0
3x3,1162,0,1,0,0.0
3x3,1162,1,1,0,0.0
3x3,1163,0,1,0,0.0
3x3,1163,1,1,0,0.0
3x3,1164,0,1,0,0.0
3x3,1164,1,1,0,0.0
3x3,1165,0,1,0,0.0
3x3,1165,1,1,0,0.0
3x3,1166,0,1,0,0.0
3x3,1166,1,1,0,0.0
3x3,1167,0,1,0,0.0
3x3,1167,1,1,0,0.0
3x3,1168,0,1,0,0.0
3x3,1168,1,1,0,0.0
3x3,1169,0,1,1,0.3333333333333333
3x3,1169,1,1,0,0.0
3x3,1170,0,1,0,0.0
3x3,1170,1,1,0,0.0
3x3,1171,0,1,0,0.0
3x3,1171,1,1,0,0.0
3x3,1172,0,1,0,0.0
3x3,1172,1,1,0,0.0
3x3,1173,0,1,0,0.0
3x3,1173,1,1,0,0.0
3x3,1174,0,1,0,0.0
3x3,1174,1,1,0,0.0
3x3,1175,0,1,1,0.3333333333333333
3x3,1175,1,1,0,0.0
3x3,1176,0,1,0,0.0
3x3,1176,1,1,0,0.0
3x3,1177,0,1,1,0.3333333333333333
3x3,1177,1,1,0,0.0
3x3,1178,0,1,1,0.3333333333333333
3x3,1178,1,1,0,0.0
3x3,1179,0,1,0,0.0
3x3,1179,1,1,0,0.0
3x3,1180,0,1,0,0.0
3x3,1180,1,1,0,0.0
3x3,1181,0,1,0,0.0
3x3,1181,1,1,0,0.0
3x3,1182,0,1,0,0.0
3x3,1182,1,1,1,0.3333333333333333
3x3,1183,0,1,0,0.0
3x3,1183,1,1,0,0.0
3x3,1184,0,1,0,0.0
3x3,1184,1,1,0,0.0
3x3,1185,0,1,0,0.0
3x3,1185,1,1,0,0.0
3x3,1186,0,1,0,0.0
3x3,1186,1,1,1,0.3333333333333333
3x3,1187,0,1,0,0.0
3x3,1187,1,1,0,0.0
3x3,1188,0,1,0,0.0
3x3,1188,1,1,0,0.0
3x3,1189,0,1,1,0.3333333333333333
3x3,1189,1,1,0,0.0
3x3,1190,0,1,0,0.0
3x3,1190,1,1,0,0.0
3x3,1191,0,1,0,0.0
3x3,1191,1,1,0,0.0
3x3,1192,0,1,0,0.0
3x3,1192,1,1,0,0.0
3x3,1193,0,1,0,0.0
3x3,1193,1,1,0,0.0
3x3,1194,0,1,1,0.3333333333333333
3x3,1194,1,1,0,0.0
3x3,1195,0,1,1,0.3333333333333333
3x3,1195,1,1,0,0.0
3x3,1196,0,1,1,0.3333333333333333
3x3,1196,1,1,0,0.0
3x3,1197,0,1,0,0.0
3x3,1197,1,1,0,0.0
3x3,1198,0,1,0,0.0
3x3,1198,1,1,0,0.0
3x3,1199,0,1,0,0.0
3x3,1199,1,1,1,0.3333333333333333
3x3,1200,0,1,0,0.0
3x3,1200,1,1,0,0.0
3x3,1201,0,1,0,0.0
3x3,1201,1,1,0,0.0
3x3,1202,0,1,0,0.0
3x3,1202,1,1,1,0.3333333333333333
3x3,1203,0,1,0,0.0
3x3,1203,1,1,0,0.0
3x3,1204,0,1,0,0.0
3x3,1204,1,1,0,0.0
3x3,1205,0,1,0,0.0
3x3,1205,1,1,0,0.0
3x3,1206,0,1,0,0.0
3x3,1206,1,1,1,0.3333333333333333
3x3,1207,0,1,0,0.0
3x3,1207,1,1,0,0.0
3x3,1208,0,1,0,0.0
3x3,1208,1,1,0,0.0
3x3,1209,0,1,0,0.0
3x3,1209,1,1,0,0.0
3x3,1210,0,1,0,0.0
3x3,1210,1,1,1,0.3333333333333333
3x3,1211,0,1,0,0.0
3x3,1211,1,1,0,0.0
3x3,1212,0,1,0,0.0
3x3,1212,1,1,0,0.0
3x3,1213,0,1,0,0.0
3x3,1213,1,1,0,0.0
3x3,1214,0,1,0,0.0
3x3,1214,1,1,0,0.0
3x3,1215,0,1,0,0.0
3x3,1215,1,1,0,0.0
3x3,1216,0,1,0,0.0
3x3,1216,1,1,1,0.3333333333333333
3x3,1217,0,1,0,0.0
3x3,1217,1,1,0,0.0
3x3,1218,0,1,0,0.0
3x3,1218,1,1,0,0.0
3x3,1219,0,1,0,0.0
3x3,1219,1,1,1,0.3333333333333333
3x3,1220,0,1,0,0.0
3x3,1220,1,1,0,0.0
3x3,1221,0,1,0,0.0
3x3,1221,1,1,0,0.0
3x3,1222,0,1,0,0.0
3x3,1222,1,1,1,0.3333333333333333
3x3,1223,0,1,0,0.0
3x3,1223,1,1,0,0.0
3x3,1224,0,1,0,0.0
3x3,1224,1,1,0,0.0
3x3,1225,0,1,0,0.0
3x3,1225,1,1,1,0.3333333333333333
3x3,1226,0,1,0,0.0
3x3,1226,1,1,0,0.0
3x3,1227,0,1,0,0.0
3x3,1227,1,1,0,0.0
3x3,1228,0,1,0,0.0
3x3,1228,1,1,0,0.0
3x3,1229,0,1,0,0.0
3x3,1229,1,1,1,0.3333333333333333
3x3,1230,0,1,0,0.0
3x3,1230,1,1,0,0.0
3x3,1231,0,1,0,0.0
3x3,1231,1,1,1,0.3333333333333333
3x3,1232,0,1,0,0.0
3x3,1232,1,1,0,0.0
3x3,1233,0,1,0,0.0
3x3,1233,1,1,0,0.0
3x3,1234,0,1,0,0.0
3x3,1234,1,1,0,0.0
3x3,1235,0,1,0,0.0
3x3,1235,1,1,0,0.0
3x3,1236,0,1,0,0.0
3x3,1236,1,1,0,0.0
3x3,1237,0,1,0,0.0
3x3,1237,1,1,0,0.0
3x3,1238,0,1,0,0.0
3x3,1238,1,1,0,0.0
3x3,1239,0,1,0,0.0
3x3,1239,1,1,0,0.0
3x3,1240,0,1,0,0.0
3x3,1240,1,1,0,0.0
3x3,1241,0,1,0,0.0
3x3,1241,1,1,0,0.0
3x3,1242,0,1,0,0.0
3x3,1242,1,1,0,0.0
3x3,1243,0,1,0,0.0
3x3,1243,1,1,0,0.0
3x3,1244,0,1,0,0.0
3x3,1244,1,1,0,0.0
3x3,1245,0,1,0,0.0
3x3,1245,1,1,0,0.0
3x3,1246,0,1,0,0.0
3x3,1246,1,1,0,0.0
3x3,1247,0,1,0,0.0
