dataset,method,condition,loss,mse,dice,iou,beta0_error,beta1_error,topology_exact
mnist,Learned local filter,balanced10,0.1503426420331,0.02054974490401,0.916748029249,0.848493134283,1.031,0.233,0.282
mnist,Learned local filter,clean,0.01724389560381,0.00244515306017,0.988885456562,0.9784093195939999,0.064,0.085,0.879
mnist,Learned local filter,pepper04,0.03919077530988,0.00675127550342,0.97039631852,0.9435923765850001,0.169,0.121,0.783
mnist,Learned local filter,pepper10,0.07970514678065,0.013832908160160001,0.939901206185,0.88877138135,0.37,0.215,0.604
mnist,Learned local filter,salt04,0.02813741626734,0.00559948979215,0.976770489936,0.955193074239,0.099,0.1,0.839
mnist,Learned local filter,salt10,0.10210478567872,0.01284566326054,0.9500239626579999,0.905905927959,0.748,0.113,0.432
mnist,Learned local filter,shift20,0.361064143442,0.0642270408152,0.760262685573,0.619386820732,6.654,0.482,0.0
mnist,No topology,balanced04,0.03470956071927,0.010166071528842,0.9602579438312,0.9242842459986,0.0506,0.1456,0.8383999999999999
mnist,No topology,balanced10,0.09358266020898,0.028234693974846,0.8917214117050001,0.8069874238246,0.225,0.2572,0.6452
mnist,No topology,clean,0.0061181234264200005,0.000194642857114,0.9992579654774001,0.9985854090706,0.013800000000000002,0.0648,0.9348
mnist,No topology,pepper04,0.022229043939466,0.005176020451812,0.9792482576943999,0.9596291680198,0.0636,0.081,0.8744
mnist,No topology,pepper10,0.048928261195208,0.011268877659796001,0.9544518807447999,0.9135721449138,0.1722,0.1392,0.749
mnist,No topology,salt04,0.025598712408408,0.007386989869682,0.971740762464,0.945522944198,0.034,0.12459999999999999,0.8677999999999999
mnist,No topology,salt10,0.055999757612298,0.014325000105714001,0.9440357253212,0.896150158842,0.131,0.1736,0.7487999999999999
mnist,No topology,shift20,0.27502699934668,0.0856961733545,0.7160789231892001,0.5637078962573999,1.3694000000000002,0.338,0.2078
mnist,O_square2,balanced04,0.17712777807731,0.01835331647713,0.915654832457,0.8509525858986,1.265,0.427,0.229
mnist,O_square2,balanced10,0.2761417804987,0.03641581644874,0.834004648584,0.722507660752,2.303,0.534,0.058
mnist,O_square2,clean,0.06608158511956,0.00570025513827,0.967889023105,0.943536824808,0.486,0.169,0.662
mnist,O_square2,pepper04,0.17534678978502,0.01777551032303,0.915763637641,0.851829553059,1.267,0.43,0.231
mnist,O_square2,pepper10,0.2745363282355,0.0345956633259,0.836962965586,0.7286560177976,2.245,0.534,0.06
mnist,O_square2,salt04,0.09769056630145001,0.00969005111568,0.952843609378,0.915359289543,0.65,0.259,0.501
mnist,O_square2,salt10,0.10459709474352999,0.01195153070605,0.9453639816930001,0.9013225619290001,0.659,0.274,0.486
mnist,O_square2,shift20,0.3871181001873,0.0696823979679,0.666425712876,0.507701188023,4.096,0.506,0.007
mnist,O_square3,balanced04,0.35548791546680003,0.07482142852234,0.5042528323409999,0.3923478676912,1.137,0.47,0.164
mnist,O_square3,balanced10,0.4067023220939,0.09230102040941,0.39401494411980004,0.2794049257072,1.184,0.483,0.157
mnist,O_square3,clean,0.28633028819235,0.05971556123422,0.588402299739,0.4907411702764,0.786,0.421,0.305
mnist,O_square3,pepper04,0.35188481411264,0.07522448978963,0.495370447888,0.38585136993560004,1.04,0.474,0.194
mnist,O_square3,pepper10,0.4184657957538,0.0947372448139,0.36650770538,0.25811441082250003,1.169,0.487,0.144
mnist,O_square3,salt04,0.30219987874112003,0.06255867338011,0.577691545465,0.47462470080880004,0.919,0.437,0.249
mnist,O_square3,salt10,0.29929675544607,0.06113392856201,0.5980155540859999,0.49113687618609997,0.945,0.435,0.238
mnist,O_square3,shift20,0.4630635494513,0.1142257652245,0.22190758177859998,0.13847740811470002,0.964,0.485,0.172
mnist,O_square4,balanced04,0.49341638464649995,0.11822448968554,0.133874855295,0.0914686430052,0.84,0.485,0.119
mnist,O_square4,balanced10,0.523958271644,0.126081632724,0.075115376204,0.0479046128826,0.9,0.484,0.081
mnist,O_square4,clean,0.45926363004264,0.10921173454603,0.195542030799,0.142529624754,0.772,0.476,0.155
mnist,O_square4,pepper04,0.49301972755044,0.11830229573041,0.133072067556,0.0907723631947,0.842,0.482,0.125
mnist,O_square4,pepper10,0.531255663721,0.1275012754158,0.061831717744,0.0388948209375,0.916,0.485,0.069
mnist,O_square4,salt04,0.46642813190634,0.11078188750664,0.186582519622,0.13424148174499997,0.801,0.481,0.142
mnist,O_square4,salt10,0.45625091935203,0.10926785703647,0.202601868617,0.1453907030375,0.768,0.478,0.168
mnist,O_square4,shift20,0.55544397613,0.1326428571037,0.018698393749,0.010738644216299999,0.974,0.485,0.034
mnist,Oracle (diagnostic),balanced04,0.02380508252991,0.01041581642386,0.959238058925,0.923203002182,0.02,0.046,0.938
mnist,Oracle (diagnostic),balanced10,0.06532354972728,0.02885331645065,0.88981064217,0.805249659073,0.044,0.135,0.839
mnist,Oracle (diagnostic),clean,0.0,0.0,1.0,1.0,0.0,0.0,1.0
mnist,Oracle (diagnostic),pepper04,0.01584523027098,0.00578954085854,0.975932885824,0.954451139102,0.018,0.044,0.941
mnist,Oracle (diagnostic),pepper10,0.035909962590399996,0.012492347027220001,0.946367696335,0.901822117744,0.052,0.098,0.872
mnist,Oracle (diagnostic),salt04,0.013475646061939999,0.00591709188349,0.976753954122,0.955148605712,0.013,0.024,0.965
mnist,Oracle (diagnostic),salt10,0.02722050262558,0.01309948988552,0.949616346005,0.906320499618,0.018,0.035,0.948
mnist,Oracle (diagnostic),shift20,0.1563741684386,0.07565561228750001,0.737630482507,0.591539692176,0.155,0.278,0.66
mnist,Soft morphology,balanced04,0.1249626188855,0.04935586742394,0.821895197129,0.704145127257,0.161,0.32,0.628
mnist,Soft morphology,balanced10,0.18395861087,0.08868622426650001,0.7367787284349999,0.5879114979869999,0.26,0.362,0.527
mnist,Soft morphology,clean,0.11831355348323,0.03599489804334,0.8416040429560001,0.7416575112573001,0.208,0.318,0.605
mnist,Soft morphology,pepper04,0.1241923488114,0.038534438851460004,0.835538728788,0.7310041193524001,0.225,0.327,0.586
mnist,Soft morphology,pepper10,0.13505750266167,0.04021045923087,0.8197352830144,0.7114002793224,0.268,0.336,0.561
mnist,Soft morphology,salt04,0.1225856961369,0.04992091840454,0.82282360014,0.704636144018,0.122,0.326,0.643
mnist,Soft morphology,salt10,0.1810068755179,0.092506377423,0.733375286164,0.582916390278,0.221,0.35,0.552
mnist,Soft morphology,shift20,0.43489005214299997,0.264984693358,0.491386264352,0.330833618963,1.285,0.584,0.119
mnist,Three openings,balanced04,0.17627412506751,0.01870816341725,0.9143663883532,0.8489788482284,1.263,0.4138,0.23
mnist,Three openings,balanced10,0.2744349431869,0.03726428582228,0.8300459763019999,0.717267296119,2.2884,0.5012,0.063
mnist,Three openings,clean,0.06643178021052,0.005820918405376,0.9675238670272001,0.9428782044984,0.486,0.1708,0.661
mnist,Three openings,pepper04,0.17432414584832,0.018062245014670002,0.9146136148002,0.8500767297413999,1.2638,0.4162,0.236
mnist,Three openings,pepper10,0.2734588981826,0.03505765310974,0.8351875355028,0.7262345295536,2.2426,0.5177999999999999,0.062
mnist,Three openings,salt04,0.09702290535759,0.009792091930910001,0.9525637822,0.9148497686570001,0.65,0.252,0.505
mnist,Three openings,salt10,0.104044941876112,0.012210969474766001,0.9444574165652,0.8998561408482,0.6597999999999999,0.2682,0.4908
mnist,Three openings,shift20,0.3868476603533,0.06972448980689999,0.6661228583969999,0.507362050797,4.093,0.505,0.008
mnist,Training best,balanced04,0.0338420218903,0.01013137765038,0.960234443843,0.924288962849,0.044,0.143,0.843
mnist,Training best,balanced10,0.08111975955530001,0.02761989807593,0.894671265801,0.811776169074,0.171,0.188,0.706
mnist,Training best,clean,0.011421573527,0.00058163266209,0.997744025525,0.995679494974,0.024,0.112,0.888
mnist,Training best,pepper04,0.0257054423713,0.0055676020911400005,0.977402338435,0.956291222197,0.063,0.124,0.846
mnist,Training best,pepper10,0.04761268322955,0.011701530719660002,0.951938105208,0.90937413328,0.134,0.166,0.754
mnist,Training best,salt04,0.02526889717449,0.00741071436031,0.971593829397,0.9452927739010001,0.03,0.124,0.871
mnist,Training best,salt10,0.05466138746206,0.01991581647481,0.927527058407,0.866239305737,0.075,0.152,0.807
mnist,Training best,shift20,0.3056093329496,0.0901352039906,0.7043037941520001,0.549940782936,1.752,0.335,0.12
mnist,Uniform sampled,balanced04,0.2880079941111,0.0629701699086,0.6847854923710001,0.592629427612,3.96883870038,0.43799999678339996,0.2179354778459
mnist,Uniform sampled,balanced10,0.36956704186399997,0.11630015497559999,0.578471803269,0.461845075194,6.02829032285,0.5734838641189,0.1531290276606
mnist,Uniform sampled,clean,0.1836760412862,0.03818400530662,0.751524979919,0.6996359244279999,0.5510322522912,0.3281612878029,0.48735483043760003
mnist,Uniform sampled,pepper04,0.2650028770678,0.0478088404468,0.71120782701,0.638791357578,1.769419353889,0.41341935182920003,0.2375161227788
mnist,Uniform sampled,pepper10,0.29875019361800004,0.055662114350499996,0.6669654757,0.583988548729,1.96019354875,0.4831290272941,0.1944193490369
mnist,Uniform sampled,salt04,0.26575349045159996,0.0588165747,0.7078637647839999,0.621678515736,3.81987096209,0.3762580616174,0.25674192902869997
mnist,Uniform sampled,salt10,0.318776198126,0.1048617919348,0.642394321868,0.536995548464,5.67200000051,0.4464516072509,0.22203225189829998
mnist,Uniform sampled,shift20,0.479085611613,0.214109116893,0.425298480021,0.301321658571,6.3428709662900005,0.950838707394,0.11151612567540001
mnist,Validation best,balanced04,0.0338420218903,0.01013137765038,0.960234443843,0.924288962849,0.044,0.143,0.843
mnist,Validation best,balanced10,0.08111975955530001,0.02761989807593,0.894671265801,0.811776169074,0.171,0.188,0.706
mnist,Validation best,clean,0.011421573527,0.00058163266209,0.997744025525,0.995679494974,0.024,0.112,0.888
mnist,Validation best,pepper04,0.0257054423713,0.0055676020911400005,0.977402338435,0.956291222197,0.063,0.124,0.846
mnist,Validation best,pepper10,0.04761268322955,0.011701530719660002,0.951938105208,0.90937413328,0.134,0.166,0.754
mnist,Validation best,salt04,0.02526889717449,0.00741071436031,0.971593829397,0.9452927739010001,0.03,0.124,0.871
mnist,Validation best,salt10,0.05466138746206,0.01991581647481,0.927527058407,0.866239305737,0.075,0.152,0.807
mnist,Validation best,shift20,0.3056093329496,0.0901352039906,0.7043037941520001,0.549940782936,1.752,0.335,0.12
mnist,area16,balanced04,0.04226390236839,0.011547193991300001,0.955362651099,0.915879834308,0.043,0.22,0.78
mnist,area16,balanced10,0.0814623466264,0.02869132664919,0.8894136079180001,0.804482343328,0.096,0.263,0.704
mnist,area16,clean,0.022316501351300002,0.00206122452226,0.991863168657,0.9855905224089999,0.035,0.198,0.811
mnist,area16,pepper04,0.03533047832288,0.00711607148858,0.969205650378,0.943732691326,0.059,0.204,0.786
mnist,area16,pepper10,0.05477453590307,0.01327806133464,0.942480072123,0.8954024662550001,0.102,0.24,0.715
mnist,area16,salt04,0.03559435001102,0.0089056123265,0.9662990743609999,0.935993908766,0.038,0.211,0.796
mnist,area16,salt10,0.05777233620906,0.020998724600350002,0.924442331062,0.861072897553,0.036,0.234,0.781
mnist,area16,shift20,0.1837338674215,0.074073979564,0.744529704066,0.598338894008,0.335,0.361,0.489
mnist,area3,balanced04,0.07056923836874,0.011211734812119999,0.95602562868,0.916551621016,0.432,0.093,0.586
mnist,area3,balanced10,0.28697386236260003,0.044301020494530004,0.838363474515,0.725662692686,3.895,0.213,0.013
mnist,area3,clean,0.0049102857002,0.00010076530466,0.9996008591040001,0.999211435559,0.01,0.054,0.944
mnist,area3,pepper04,0.02187681896264,0.00514030616533,0.979354296386,0.959831020998,0.064,0.076,0.876
mnist,area3,pepper10,0.04966360608601,0.01123214296516,0.954645151059,0.9139006677160001,0.178,0.138,0.744
mnist,area3,salt04,0.06064821141028,0.00847448987909,0.96710957385,0.936953401136,0.407,0.076,0.614
mnist,area3,salt10,0.26164190652686,0.036135204123549994,0.871097360319,0.775290636563,3.731,0.136,0.021
mnist,area3,shift20,0.470077773901,0.1437283160878,0.5964947253840001,0.431221813336,12.178,0.705,0.0
mnist,area32,balanced04,0.06090078905622,0.01592602051523,0.937759847569,0.889933704275,0.054,0.348,0.688
mnist,area32,balanced10,0.0965572276036,0.03282908171269,0.868445282279,0.7786618225030001,0.073,0.373,0.652
mnist,area32,clean,0.0428577031466,0.0066122449484,0.974627340671,0.95740070165,0.051,0.339,0.7
mnist,area32,pepper04,0.05788655108406,0.011992346979289999,0.944400034603,0.9096689433630001,0.065,0.343,0.684
mnist,area32,pepper10,0.07618063256776,0.01845408172366,0.90991236525,0.854649922183,0.087,0.357,0.658
mnist,area32,salt04,0.05491918061354,0.013178571474,0.950506810675,0.911346611864,0.05,0.349,0.691
mnist,area32,salt10,0.07595197670339,0.02541581642577,0.9094184430179999,0.8391830513449999,0.049,0.367,0.681
mnist,area32,shift20,0.1719050954736,0.07492474492659999,0.730940112196,0.585610440546,0.141,0.418,0.575
mnist,area8,balanced04,0.0338420218903,0.01013137765038,0.960234443843,0.924288962849,0.044,0.143,0.843
mnist,area8,balanced10,0.08111975955530001,0.02761989807593,0.894671265801,0.811776169074,0.171,0.188,0.706
mnist,area8,clean,0.011421573527,0.00058163266209,0.997744025525,0.995679494974,0.024,0.112,0.888
mnist,area8,pepper04,0.0257054423713,0.0055676020911400005,0.977402338435,0.956291222197,0.063,0.124,0.846
mnist,area8,pepper10,0.04761268322955,0.011701530719660002,0.951938105208,0.90937413328,0.134,0.166,0.754
mnist,area8,salt04,0.02526889717449,0.00741071436031,0.971593829397,0.9452927739010001,0.03,0.124,0.871
mnist,area8,salt10,0.05466138746206,0.01991581647481,0.927527058407,0.866239305737,0.075,0.152,0.807
mnist,area8,shift20,0.3056093329496,0.0901352039906,0.7043037941520001,0.549940782936,1.752,0.335,0.12
mnist,gaussian06,balanced04,0.17108560351174001,0.01225637767657,0.9511772748189999,0.907895976057,1.433,0.272,0.182
mnist,gaussian06,balanced10,0.3678449770046,0.0457665817159,0.832001801777,0.7161133599549999,7.458,0.852,0.001
mnist,gaussian06,clean,0.004758329845499999,0.00013265305905,0.999380026103,0.998773594918,0.011,0.048,0.948
mnist,gaussian06,pepper04,0.05777350155743,0.00548086738682,0.977707870365,0.956753235873,0.189,0.236,0.665
mnist,gaussian06,pepper10,0.12273158980082999,0.01246683685888,0.949600871964,0.904801424065,0.301,0.621,0.4
mnist,gaussian06,salt04,0.14557775749197,0.00906760213821,0.963902503624,0.931100005332,1.373,0.13,0.216
mnist,gaussian06,salt10,0.2955217852,0.0362908164031,0.869207612264,0.772440275793,7.168,0.282,0.0
mnist,gaussian06,shift20,0.550213984658,0.13331632623140002,0.6071982026939999,0.441744298986,18.026,2.723,0.0
mnist,gaussian10,balanced04,0.0682182688053,0.01499489808859,0.933162492213,0.879009572628,0.255,0.182,0.699
mnist,gaussian10,balanced10,0.11203216659224001,0.02435586747108,0.896120137943,0.8165018833000001,0.485,0.251,0.54
mnist,gaussian10,clean,0.047529750800130006,0.00950000009673,0.9556530039819999,0.918659212657,0.158,0.163,0.766
mnist,gaussian10,pepper04,0.07065189977839999,0.014457908280970001,0.932171823839,0.87818004176,0.278,0.185,0.684
mnist,gaussian10,pepper10,0.11894854524873,0.022832908278449998,0.8915343772759999,0.812329027851,0.553,0.261,0.519
mnist,gaussian10,salt04,0.052591837858059994,0.012312500127710001,0.946636179813,0.90156780355,0.167,0.16,0.758
mnist,gaussian10,salt10,0.06331340522189,0.01752168383342,0.93113447218,0.8732399872790001,0.185,0.171,0.733
mnist,gaussian10,shift20,0.28238590343240005,0.0500140306062,0.796800592013,0.669243514749,2.395,0.362,0.067
mnist,median3,balanced04,0.0728484266942,0.01800510218051,0.922474341682,0.860285883845,0.266,0.171,0.71
mnist,median3,balanced10,0.141422428306,0.02934311236892,0.8778702480880001,0.787141940973,0.71,0.259,0.443
mnist,median3,clean,0.050158820282299996,0.01111734704324,0.950146147306,0.9085137630210001,0.172,0.151,0.776
mnist,median3,pepper04,0.07183273330308,0.01625510217632,0.926708812516,0.868066563149,0.281,0.17,0.707
mnist,median3,pepper10,0.11442446201464,0.02416709200422,0.8895950098700001,0.8074770092369999,0.525,0.237,0.563
mnist,median3,salt04,0.05706213220257,0.01522831646111,0.935621923884,0.8822603587969999,0.174,0.149,0.77
mnist,median3,salt10,0.09072759958880999,0.02266709200694,0.91133240446,0.8401685527839999,0.393,0.158,0.62
mnist,median3,shift20,0.3392783576686,0.0614094386612,0.760631445422,0.62086000973,4.586,0.389,0.01
mnist,median5,balanced04,0.2454037280486,0.05822066322253,0.6774295841129,0.5533757053843,0.782,0.41,0.353
mnist,median5,balanced10,0.261790630902,0.06241964283716,0.6713356267575,0.5383017373432,0.983,0.41,0.311
mnist,median5,clean,0.2308490285011,0.0557729592316,0.6812174805099,0.5627771587611999,0.635,0.402,0.402
mnist,median5,pepper04,0.2566471702757,0.0608686224441,0.6460199591023,0.5228897510821,0.754,0.414,0.369
mnist,median5,pepper10,0.29645911427390004,0.07022066325609999,0.5786661187561,0.45067945097019996,0.858,0.434,0.31
mnist,median5,salt04,0.225111972361,0.054274234633,0.7071143313349001,0.5859438364707,0.697,0.399,0.39
mnist,median5,salt10,0.2017621079726,0.053515306110899996,0.7449380988957001,0.6210569502496001,0.655,0.375,0.435
mnist,median5,shift20,0.3097071098488,0.07333928564219999,0.6404328211605,0.4960125789586,1.503,0.436,0.196
shapes,Classical best,balanced04,0.029585352302024047,0.004450741791088177,0.9773383189478958,0.9562309565871744,0.03006012024048096,0.3026052104208417,0.779559118236473
shapes,Classical best,balanced10,0.08308508742300601,0.013707101700320641,0.9317656048336673,0.8747316778096192,0.312625250501002,0.4589178356713427,0.4969939879759519
shapes,Classical best,clean,0.010012193483166332,0.00018526637045891784,0.99935557798998,0.9987223608216432,0.0,0.20040080160320642,0.8697394789579158
shapes,Classical best,pepper04,0.026066991560182363,0.0026024271162084166,0.9875409150521043,0.9755597123246492,0.018036072144288578,0.3306613226452906,0.7615230460921844
shapes,Classical best,pepper10,0.04652330549957916,0.0054805792378136275,0.972865608274549,0.9477308569378757,0.04809619238476954,0.503006012024048,0.6533066132264529
shapes,Classical best,salt04,0.020183757768392787,0.003271299581975952,0.983669418002004,0.9681501645390782,0.018036072144288578,0.23046092184368738,0.8356713426853707
shapes,Classical best,salt10,0.06453000392042084,0.010051352733384769,0.9494415130961924,0.9056848735591182,0.3527054108216433,0.2725450901803607,0.5511022044088176
shapes,Classical best,shift20,0.37976952724248497,0.06942009014348698,0.7041684360641283,0.5604143926386773,7.092184368737475,0.7034068136272545,0.0
shapes,Conditional mean mask,balanced04,0.029585352251763525,0.004450741761310621,0.977338317503006,0.9562309557695391,0.03006012024048096,0.3026052104208417,0.779559118236473
shapes,Conditional mean mask,balanced10,0.06819586079292586,0.013205925740817635,0.9354410139190381,0.8809484223102204,0.08376753507014027,0.5366733466933868,0.6044088176352705
shapes,Conditional mean mask,clean,0.01001219344228457,0.00018526636605611222,0.9993555776833667,0.9987223604909821,0.0,0.20040080160320642,0.8697394789579158
shapes,Conditional mean mask,pepper04,0.026066991544182367,0.00260242707602004,0.9875409141122244,0.9755597117955912,0.018036072144288578,0.3306613226452906,0.7615230460921844
shapes,Conditional mean mask,pepper10,0.046523305489879756,0.005480579213871743,0.9728656073246493,0.9477308566653306,0.04809619238476954,0.503006012024048,0.6533066132264529
shapes,Conditional mean mask,salt04,0.020183757706148296,0.0032712995433226456,0.9836694164208416,0.9681501648697395,0.018036072144288578,0.23046092184368738,0.8356713426853707
shapes,Conditional mean mask,salt10,0.051468016323014024,0.00959523213038477,0.951960033775551,0.9105698835458917,0.19198396793587175,0.31102204408817635,0.6549098196392786
shapes,Conditional mean mask,shift20,0.2060253708515431,0.04188150606683367,0.807828688935471,0.6873226507695391,0.9482965931863727,0.7783567134268536,0.2028056112224449
shapes,Conditional sampled,balanced04,0.030529733320255308,0.0045520229605933065,0.9766365709306614,0.9549629210200401,0.03275815917319257,0.30900623628375845,0.7729305857222086
shapes,Conditional sampled,balanced10,0.07071284433224048,0.013325018865478959,0.9346723963134268,0.8796506350817636,0.11559717439359768,0.534471191935767,0.5903935350277253
shapes,Conditional sampled,clean,0.010957226899456926,0.00044233463071653814,0.997947691311022,0.9960188647470942,0.005818787850144651,0.19753931047216183,0.8636437449494297
shapes,Conditional sampled,pepper04,0.027202978256333984,0.002764863780412766,0.9864780398008016,0.9735787388136272,0.023980164221315957,0.3325519746722216,0.7541897391300935
shapes,Conditional sampled,pepper10,0.04775235598427752,0.005561027631781908,0.9724047752653306,0.9469029681579159,0.04942677599015012,0.5135028691334093,0.6447409596199999
shapes,Conditional sampled,salt04,0.02104466782920654,0.003369584009514024,0.9830618395306613,0.9670465504268537,0.02033151596622116,0.23728366307888954,0.8291296691189073
shapes,Conditional sampled,salt10,0.05151504234813627,0.009449210603769138,0.9527807735579159,0.912034153692986,0.18294445277619129,0.3236784674069472,0.6528717843927694
shapes,Conditional sampled,shift20,0.2310127222412024,0.04592692546971142,0.790997937214028,0.6683717256440882,1.8563454039207374,0.7649102557296672,0.18022875570402733
shapes,Conditional selector,balanced04,0.029585352302024047,0.004450741791088177,0.9773383189478958,0.9562309565871744,0.03006012024048096,0.3026052104208417,0.779559118236473
shapes,Conditional selector,balanced10,0.06819586091468939,0.013205925742901805,0.9354410132853707,0.8809484238749499,0.08376753507014027,0.5366733466933868,0.6044088176352705
shapes,Conditional selector,clean,0.010012193483166332,0.00018526637045891784,0.99935557798998,0.9987223608216432,0.0,0.20040080160320642,0.8697394789579158
shapes,Conditional selector,pepper04,0.026066991560182363,0.0026024271162084166,0.9875409150521043,0.9755597123246492,0.018036072144288578,0.3306613226452906,0.7615230460921844
shapes,Conditional selector,pepper10,0.04652330549957916,0.0054805792378136275,0.972865608274549,0.9477308569378757,0.04809619238476954,0.503006012024048,0.6533066132264529
shapes,Conditional selector,salt04,0.020183757768392787,0.003271299581975952,0.983669418002004,0.9681501645390782,0.018036072144288578,0.23046092184368738,0.8356713426853707
shapes,Conditional selector,salt10,0.0513891913925002,0.009550698654552705,0.9521849292957917,0.910992886404008,0.19238476953907815,0.31102204408817635,0.655310621242485
shapes,Conditional selector,shift20,0.2060253710886974,0.041881506017915834,0.8078286900048096,0.6873226518436875,0.9482965931863727,0.7783567134268536,0.2028056112224449
shapes,Exact gate sampled,balanced04,0.03831301800610433,0.0051671733672559485,0.9740922545911823,0.9506852947843687,0.15885130335670608,0.3778690500070199,0.7330857013874016
shapes,Exact gate sampled,balanced10,0.07308622974013627,0.013596837019867736,0.9325415144728256,0.8776008895638878,0.1759335115116848,0.5600273918988564,0.5853706540655454
shapes,Exact gate sampled,clean,0.0069506161751814255,8.379902087388177e-05,0.9996783078897796,0.9993617442420842,0.0001791253569451853,0.14528177930399366,0.8937182346330301
shapes,Exact gate sampled,pepper04,0.02805425136119233,0.0027454679873620503,0.9864811078316633,0.9737268570729459,0.04391714560535648,0.30976379858931546,0.75371437398007
shapes,Exact gate sampled,pepper10,0.05591672897840698,0.005867536799593496,0.9705892553076219,0.9444455392688923,0.09367537777964625,0.5303806150177736,0.5947424035230245
shapes,Exact gate sampled,salt04,0.026561591072723698,0.003753268731766274,0.9809248982693387,0.9634072777078156,0.09325732862197234,0.2875070077736988,0.7974443865427815
shapes,Exact gate sampled,salt10,0.05410221138655712,0.009925927444306613,0.9509228623166333,0.9090172496244489,0.17332272352680203,0.40841852762100694,0.6466436192404494
shapes,Exact gate sampled,shift20,0.2662709392771142,0.06263445096013226,0.7630219094933868,0.6376838585991984,4.527539716575203,1.0686892820893417,0.156738964387551
shapes,Exact softmax gate,balanced04,0.03560386390675351,0.004800051522793187,0.9755063453935872,0.9529923734012025,0.04168336673346693,0.36713426853707415,0.7418837675350701
shapes,Exact softmax gate,balanced10,0.07204519866386774,0.013371534736104208,0.9335939555426853,0.8788072170697394,0.10661322645290582,0.5575150300601203,0.5879759519038076
shapes,Exact softmax gate,clean,0.006912586910180361,8.002115450460922e-05,0.9996923314272544,0.9993888105342685,0.0,0.14468937875751503,0.8937875751503006
shapes,Exact softmax gate,pepper04,0.027378580631004807,0.00266713987468016,0.9868181557527054,0.9743293825110221,0.03406813627254509,0.3066132264529058,0.7571142284569139
shapes,Exact softmax gate,pepper10,0.05383776248393467,0.0057691772649575155,0.970980404355511,0.9450449378252506,0.08016032064128256,0.5130260521042084,0.6032064128256514
shapes,Exact softmax gate,salt04,0.025213401383991984,0.00357207474060521,0.981547967668537,0.9644502775987975,0.021242484969939877,0.2845691382765531,0.802004008016032
shapes,Exact softmax gate,salt10,0.0533694879071503,0.00975388279119038,0.9516634830380761,0.9098771580653306,0.11623246492985972,0.40681362725450904,0.6488977955911824
shapes,Exact softmax gate,shift20,0.2589908724896192,0.05398070446509018,0.7786864393759519,0.6519549329366733,8.24689378757515,1.6448897795591182,0.1587174348697395
shapes,Input,balanced04,0.46681660181162327,0.039793127887374755,0.8005874316492986,0.6838563794709419,64.28456913827655,6.4969939879759515,0.0
shapes,Input,balanced10,0.5584692091482966,0.10012037960561121,0.6243888875791582,0.47222322458476956,122.71142284569139,14.490981963927856,0.0
shapes,Input,clean,0.0,0.0,1.0,1.0,0.0,0.0,1.0
shapes,Input,pepper04,0.4094544506733467,0.013587939809438877,0.921311534016032,0.8588763539318637,18.276553106212425,6.280561122244489,0.0
shapes,Input,pepper10,0.43483886317635273,0.02045410262737475,0.8907031358617234,0.8071500372885773,18.18637274549098,13.142284569138276,0.0
shapes,Input,salt04,0.4015300744709419,0.03664099024168337,0.8133537400901804,0.7031532515210421,64.625250501002,1.8016032064128256,0.0
shapes,Input,salt10,0.49822092288777553,0.08921575779338678,0.6651786952605211,0.5201175957302605,121.84168336673346,2.4208416833667337,0.0
shapes,Input,shift20,0.659861787767535,0.20011811815230462,0.4458955730212425,0.29922598207394785,141.80761523046093,25.1563126252505,0.0
shapes,Learned local filter,balanced04,0.041624254016120237,0.0048012692049499,0.9731284654188377,0.9487015476292585,0.07615230460921844,0.3907815631262525,0.6993987975951904
shapes,Learned local filter,balanced10,0.16723423867486975,0.010063529836252506,0.9449101119679358,0.8986320154168337,1.470941883767535,0.593186372745491,0.1402805611222445
shapes,Learned local filter,clean,0.01700502900106012,0.0031912783897114225,0.9816229877895791,0.9645015763627254,0.004008016032064128,0.18236472945891782,0.8797595190380761
shapes,Learned local filter,pepper04,0.043945540398238475,0.004600346526448898,0.9729791539358718,0.9491137802545091,0.06012024048096192,0.4348697394789579,0.6813627254509018
shapes,Learned local filter,pepper10,0.08241445093681363,0.007432399520713427,0.9567935374088177,0.9202006586452905,0.20440881763527055,0.6633266533066132,0.5250501002004008
shapes,Learned local filter,salt04,0.02874835262983166,0.00396191688864529,0.9778432416152304,0.9574466490420841,0.06012024048096192,0.2665330661322645,0.779559118236473
shapes,Learned local filter,salt10,0.12761756721412826,0.00732715430852505,0.9604113217935871,0.9255465536533066,1.3727454909819639,0.2725450901803607,0.19438877755511022
shapes,Learned local filter,shift20,0.4076323362665331,0.040456781619038075,0.7951470571202405,0.6741961846693387,16.619238476953907,1.719438877755511,0.0
shapes,No topology,balanced04,0.0296364673506012,0.004452655340390782,0.9773116885002003,0.9561841096537075,0.03006012024048096,0.3030060120240481,0.7791583166332665
shapes,No topology,balanced10,0.07460083005316634,0.013447206913935873,0.9341200388484969,0.8787506186829659,0.13547094188376752,0.5579158316633266,0.5707414829659319
shapes,No topology,clean,0.010012193483166332,0.00018526637045891784,0.99935557798998,0.9987223608216432,0.0,0.20040080160320642,0.8697394789579158
shapes,No topology,pepper04,0.026066991560182363,0.0026024271162084166,0.9875409150521043,0.9755597123246492,0.018036072144288578,0.3306613226452906,0.7615230460921844
